Customer ID,Full Name,Date of Birth,Gender,Annual Income,Previous Investment Experience,Amount to Invest,Expected Rate of Return,Term of Investment,Retirement Goals,Employment Type,Investor Type,Investor Type Encoded,Cluster,Cluster Label
8eebfd0f-59a6-4ba0-81bc-5e38cf14402a,Kevin Marquez,1971-07-05,Other,628149,Yes,375490,<5%,Medium Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
5a6dcdde-7224-41e0-81c1-3faf97f14909,Derek Spears,2004-12-06,Male,1846547,Yes,98666,<5%,Long Term,Saving for vacation,Employed,Aggressive,2,1,H
4f69ef68-5732-4a53-85c0-808c1afedc84,Stephanie Schmidt,1973-06-02,Other,1265157,No,312446,<5%,Long Term,Building an emergency fund,Unemployed,Moderate,1,0,M
066012ec-88ea-4367-a830-4e3ec851a4c1,Elizabeth Vega,1961-05-07,Female,425752,No,459822,>10%,Long Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
868409ab-8b58-4f73-bcbe-f607f2d1c212,Laurie Anderson,1966-04-19,Other,1144736,Yes,3884,>10%,Short Term,Saving for children's education,Retired,Moderate,1,0,M
ad8a893e-c465-43f6-8b84-cdf0a1d4135f,Ian Rodriguez,1960-03-18,Male,671736,No,301561,5-10%,Long Term,Securing a comfortable retirement,Retired,Conservative,0,2,L
314bb295-562b-4553-a0a7-9bed8b967b7a,Jennifer Miller,2000-03-30,Other,125945,No,81140,5-10%,Medium Term,Saving for vacation,Unemployed,Aggressive,2,1,H
b7848032-8e1a-4de2-ba46-7fb60cabb542,Stephen Robertson,1990-02-20,Male,1020356,No,98051,>10%,Medium Term,Paying off college debt,Retired,Aggressive,2,1,H
521dd87c-811e-47e9-9a2d-18bb4b96db6b,Roberto Gonzalez,1975-05-05,Female,757391,Yes,26876,>10%,Long Term,Building an emergency fund,Unemployed,Moderate,1,0,M
b2e268d1-ef60-4e3f-b17c-6e69cd43a13f,Nathan Bryant,1977-09-04,Male,1802626,No,1717,5-10%,Long Term,Investing in a business venture,Employed,Moderate,1,0,M
01ae61cf-989d-44bf-a79d-f8f8ad562e7b,Larry Marshall,1989-10-13,Female,1329334,No,52610,<5%,Short Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
ec705287-5c98-4ed4-b8a1-a44fd3a715f7,Tim Cox,2004-12-12,Male,498693,Yes,363350,<5%,Short Term,Securing a comfortable retirement,Employed,Aggressive,2,1,H
e33c278b-0a21-4614-8e7a-313f274c703f,Tanya Kerr,2002-08-27,Male,1026073,Yes,372536,<5%,Short Term,Building an emergency fund,Self-Employed,Aggressive,2,1,H
2644a38b-9cd5-483a-87ba-87636fb8da80,Amy Hernandez,1968-11-30,Other,870349,Yes,7303,<5%,Long Term,Securing a comfortable retirement,Unemployed,Conservative,0,2,L
a3716e7b-fa62-4a0e-bb94-4bc7b3ea8029,Richard Walls,1985-07-17,Other,260683,Yes,382047,5-10%,Medium Term,Investing in a business venture,Retired,Aggressive,2,1,H
866602bb-6849-474c-83a0-f2ed27017c93,Howard Kaiser,1975-09-17,Other,1040361,Yes,69430,<5%,Long Term,Saving for vacation,Retired,Moderate,1,0,M
f80b0df3-20bb-4488-8a9d-b68eac092d99,Roger Coleman,1980-09-21,Male,528244,Yes,468736,5-10%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
f427e6eb-f3a7-4e8b-bf09-36891ff27f11,Andrea Odom,1983-10-14,Male,465674,No,327641,<5%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
fa8d9c55-ef47-4108-a52d-033b6b4775f4,Debra Smith,1972-05-16,Female,1878012,No,44203,<5%,Medium Term,Saving for children's education,Unemployed,Moderate,1,0,M
41fd871b-300d-4e2c-b28d-c26d48c3086f,Randy Kelly,1991-09-20,Male,1195629,No,184086,5-10%,Long Term,Securing a comfortable retirement,Unemployed,Moderate,1,0,M
d3c96c69-7a61-491d-a82d-4e4314a674a7,Melissa Bird,1991-11-17,Male,112149,No,286093,5-10%,Medium Term,Buying a house,Self-Employed,Aggressive,2,1,H
69e0d473-a859-494a-b6f3-14ee752474e1,Laurie Wilson,2002-11-14,Female,136448,Yes,128766,>10%,Medium Term,Building an emergency fund,Retired,Aggressive,2,1,H
595972be-9a0f-4855-932f-f091bf28c424,Rose Buchanan,1964-06-03,Male,398708,No,440066,>10%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
580500fd-9e7e-438f-9d18-b225922b80bf,Robert Reyes,1980-05-24,Male,655629,Yes,82679,<5%,Long Term,Saving for children's education,Unemployed,Conservative,0,2,L
5e21ca6c-93b6-4364-bf38-d210a8adf338,Heidi King,2006-01-01,Male,901285,No,2871,<5%,Medium Term,Saving for children's education,Employed,Moderate,1,0,M
f3392252-1790-45bd-b845-34f192b19983,Michael Kim,1959-12-18,Other,1203005,Yes,341600,5-10%,Medium Term,Saving for children's education,Self-Employed,Moderate,1,0,M
f180f1a1-6339-475c-8283-d2d23df12f99,Kylie Tucker,1995-08-06,Other,573175,Yes,211034,>10%,Medium Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
4b8f52b4-1280-48ef-95b8-772016c5b30c,Chelsea Morrison,1989-06-19,Female,1127383,No,275011,<5%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
54d7d101-6118-4105-b42c-1e16565d7b19,Tammy Farrell MD,1980-05-16,Male,1802417,No,88037,<5%,Medium Term,Saving for vacation,Retired,Moderate,1,0,M
1cddf435-3448-4d42-b3be-ef8638cb4c40,Kerry Foster,1966-10-19,Male,224728,No,14427,>10%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
cfc5c213-d8d6-4733-b088-5bff94f7a9da,Jonathan Jones,1993-08-07,Male,1681303,No,46676,>10%,Short Term,Saving for children's education,Unemployed,Aggressive,2,1,H
22c75196-1d85-4b7f-9bca-49727bf2b0eb,Jessica Snyder,1978-08-29,Other,1435424,Yes,429066,>10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
195662b6-f06b-4f38-ba56-613cf9177860,Kyle Huerta,1981-04-18,Female,216232,No,110536,<5%,Short Term,Paying off college debt,Retired,Moderate,1,0,M
c7f69b41-ab1d-4b5a-91b4-118a494b38b3,Rachel Moyer,1989-06-08,Female,1934222,Yes,404264,>10%,Short Term,Securing a comfortable retirement,Retired,Aggressive,2,1,H
ca3f8efc-c259-4f2a-9ce9-5d042864af4b,Russell Moran,1977-02-25,Other,989318,No,214370,<5%,Long Term,Saving for vacation,Employed,Moderate,1,0,M
9ca38e99-0c50-49ec-9a06-6e040b8de784,Mrs. Samantha Ritter,1994-07-15,Female,379707,No,416342,<5%,Short Term,Buying a house,Employed,Aggressive,2,1,H
db693730-3790-4abf-b17b-e24484e38bc0,Justin Johnson,1976-12-29,Other,741042,Yes,181877,>10%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
7a050fa4-4ab4-4627-9f71-a28bbefd106e,Sherry Moreno,1983-11-09,Female,160890,No,336095,>10%,Medium Term,Buying a house,Retired,Aggressive,2,1,H
f2130aa7-388e-42f8-8cbe-118e39b0f6e7,John Mccarty,2000-08-23,Other,269841,No,370217,>10%,Short Term,Buying a house,Employed,Aggressive,2,1,H
12262885-7e8d-423b-9ad6-5db5c41e6482,Peter Sanchez,1991-04-02,Other,1810794,Yes,300761,<5%,Short Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
7c618b74-d6ab-46f3-8384-33f60c6b0fb5,John Hensley,1999-08-24,Female,1855190,Yes,260852,<5%,Medium Term,Saving for children's education,Unemployed,Aggressive,2,1,H
4000cd5f-9899-446d-a5f2-6b9b77524d53,Tracy Lane,1961-01-06,Female,1603396,No,225830,5-10%,Medium Term,Building an emergency fund,Retired,Moderate,1,0,M
90d93512-c32c-41c7-9a33-1b368913cf99,Daniel Smith DDS,1967-01-06,Other,869619,Yes,280675,5-10%,Short Term,Building an emergency fund,Retired,Moderate,1,0,M
9737c82b-30fa-4771-b3c9-918e5248dbcc,Justin Mercado,1969-07-21,Male,1870239,No,415512,5-10%,Long Term,Paying off college debt,Employed,Aggressive,2,1,H
30052930-95a3-42d4-b6a8-d59a2ae4846f,Andrea Todd,1960-11-13,Female,395922,No,300031,>10%,Medium Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
bf2bf8a2-1918-41d0-acee-5233415b03be,Cody Ramos,1961-06-19,Other,485872,Yes,302663,<5%,Long Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
43166065-5f7d-40f7-8235-9b25e42927c5,Jonathan Wilson,1960-12-08,Female,1526488,No,68682,5-10%,Long Term,Buying a house,Retired,Conservative,0,2,L
46a220e3-ee54-4060-94cb-45e755f4ce8d,Donna West,1988-10-07,Other,822777,No,31661,>10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
c16a21b9-d751-46bf-9fa9-f4b09e3c97e5,Caleb Clark,1968-01-04,Other,1480995,Yes,95990,5-10%,Medium Term,Investing in a business venture,Employed,Moderate,1,0,M
31172089-1a7c-49fe-9d22-6e23c1a21020,Terri Richardson,1971-04-13,Female,435468,No,245288,>10%,Long Term,Buying a house,Self-Employed,Aggressive,2,1,H
82099132-969f-49d1-aa6c-89f9dbc4b50e,Billy Adams,1968-07-10,Female,866789,No,43121,>10%,Long Term,Paying off college debt,Self-Employed,Moderate,1,0,M
a8c0f12e-56e3-4a38-bf8b-91f9aba56743,Jason Bruce,2005-03-14,Female,1271268,Yes,107729,5-10%,Medium Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
a08efd00-5e05-465a-b8f7-f62200aa31fe,Andrew Shannon,1970-09-22,Female,177164,No,399401,5-10%,Medium Term,Paying off college debt,Retired,Aggressive,2,1,H
a14b642a-0af6-47e3-aeb1-06f2a8145586,Carla Nguyen,1985-01-29,Other,404220,No,244079,<5%,Medium Term,Investing in a business venture,Retired,Moderate,1,0,M
9ad82df5-2183-4236-a4fd-046e7af02d9d,Carol Phillips,1975-12-10,Female,1490278,No,473086,<5%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
8d50a62a-3df8-4abb-94e1-ae5e8e6f7559,Eric Todd,1981-01-20,Female,877214,Yes,473834,>10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
f8f30954-b4a0-488f-8a45-c142c020c981,Linda Willis,1975-06-19,Other,151107,Yes,168581,>10%,Medium Term,Building an emergency fund,Employed,Aggressive,2,1,H
50db3401-3cfa-4cbb-a2fe-5254c90c456a,Terri Brown,1961-02-10,Male,390501,No,441947,>10%,Medium Term,Saving for children's education,Employed,Aggressive,2,1,H
5b8439df-f200-473b-8d14-072ff16ee428,Ryan Wong,1998-07-05,Female,1540811,Yes,243440,>10%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
fb8e5474-586c-42ab-a895-7117b19ea936,Billy Clark,1990-02-10,Male,584826,No,337384,5-10%,Long Term,Investing in a business venture,Employed,Moderate,1,0,M
c1424834-b9b0-452e-89a6-0a0ee20147c0,John Summers,1978-06-14,Male,1865381,Yes,15433,<5%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
b39d7d0c-234c-4292-aeb3-ba4791d9f848,Drew Miller,1982-10-17,Male,630757,Yes,252041,<5%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
9913510a-1306-4aa2-af95-4791eae07f7f,Emily Ramos,1992-09-16,Other,1966713,Yes,155301,5-10%,Long Term,Building an emergency fund,Retired,Moderate,1,0,M
2f6a0be2-a7b2-4bd3-87e8-bf0fb1a68e76,Sharon Nash,1989-06-23,Female,1703461,No,230079,<5%,Long Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
a88ab701-6931-4403-9b21-6138b12a1dc5,Aaron Robinson,2003-03-25,Female,123797,No,320554,5-10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
39e72cfe-fe7a-468c-9a93-f5d6fb7294e9,Charles Phillips,1998-02-02,Male,724169,No,33063,>10%,Medium Term,Saving for vacation,Retired,Aggressive,2,1,H
a57bab88-4b89-4b21-abe7-c270b67d0363,Tina Dixon,1988-10-08,Female,1827479,No,93845,>10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
578df051-ce0c-416a-8a34-46a2ac7411ef,Luke Kennedy,1995-06-10,Other,1874303,No,236259,<5%,Short Term,Saving for children's education,Retired,Moderate,1,0,M
077921a3-aedd-4b57-a831-4faa241d895b,Crystal Martin,1960-01-27,Other,1612578,No,451070,5-10%,Medium Term,Buying a house,Retired,Moderate,1,0,M
44582ae2-f2e0-487b-916c-f4bcfeb095ec,Frederick Wilson,1978-01-15,Female,576008,Yes,285975,5-10%,Short Term,Saving for vacation,Employed,Aggressive,2,1,H
34859bf6-5ce1-45f2-9a9f-3a17d79566ac,James Green,2001-04-06,Male,1171370,Yes,329482,<5%,Long Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
0ff69534-f7a8-4990-a1b1-7482bc01d044,Erik Hernandez,2000-02-09,Female,1436183,Yes,255442,5-10%,Long Term,Investing in a business venture,Employed,Aggressive,2,1,H
53736c7c-629c-480e-af9b-4c6273209724,Kathleen Henson,1986-10-30,Male,1882219,No,92180,>10%,Short Term,Saving for vacation,Employed,Aggressive,2,1,H
e22ff50a-7c9f-4a40-8b5b-685fcdd003cf,Kim Barton,1965-04-07,Other,536564,No,188206,5-10%,Long Term,Paying off college debt,Retired,Conservative,0,2,L
8d31add0-0416-4550-9547-2e86ebbe23ca,Jeffrey Gonzalez,1988-01-11,Other,875898,Yes,388348,<5%,Medium Term,Saving for children's education,Retired,Moderate,1,0,M
b1776271-f4e5-4be9-b14e-538357d4e625,Ronald Hughes,1968-03-26,Female,245152,No,228387,5-10%,Medium Term,Saving for vacation,Retired,Aggressive,2,1,H
831395a4-a5e3-420e-ab58-3e808100ae13,Kaitlin Poole,1987-05-27,Male,1981485,No,312991,>10%,Long Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
04bc3f27-34e5-45e2-8632-e9fd7d31c0ad,Daniel Sims,1979-07-07,Male,1942444,No,253257,5-10%,Medium Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
d6e734bf-5c48-43a8-8b47-33bb1ddbc85a,Carolyn Clark,1963-10-15,Female,79002,No,178201,>10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
894018cd-2c84-4f64-9270-bc698da44ed0,Kristin Erickson,1997-10-17,Female,257662,Yes,40275,>10%,Long Term,Investing in a business venture,Employed,Aggressive,2,1,H
11f563a5-27ea-4c8f-adc5-78166cbcdfab,Jennifer Roman,1992-12-20,Other,92416,No,220070,<5%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
09865b93-9ea6-42c9-a307-c2ee870b81cc,Brittany Rodriguez,2003-05-22,Male,679058,Yes,313003,5-10%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
82c96040-9099-4cb1-905c-407b34793e23,Michael Jenkins,2003-03-10,Male,1119187,No,221438,<5%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
c880ac9c-2bf4-4226-8b5e-0e5b4d0a5d01,Nina Jacobs,1984-01-19,Other,1797338,No,67859,5-10%,Long Term,Buying a house,Unemployed,Moderate,1,0,M
7e16ab85-bc3b-48c3-b3b8-bef73e6f3795,Paige Lee,2001-11-20,Male,63312,Yes,39416,5-10%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
45572078-0e19-4ba1-8a6a-10b042e4124f,Heather Washington,1976-06-15,Female,1787520,Yes,83266,5-10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
632c7037-8f73-4564-a06d-69d8e46d8c1b,Amber Ramirez,1967-11-30,Male,959938,Yes,128886,5-10%,Medium Term,Securing a comfortable retirement,Self-Employed,Conservative,0,2,L
4c20919a-11e1-4210-aeb5-dcfd6dc905f2,David Ortiz,1961-09-01,Female,1721056,No,343821,5-10%,Long Term,Saving for vacation,Retired,Moderate,1,0,M
51058db4-c19e-464c-aced-8b0dca4b2097,Melissa Bridges,1980-10-02,Male,1303885,No,410546,>10%,Medium Term,Buying a house,Unemployed,Aggressive,2,1,H
83933399-5998-4bbb-a928-f21dd9775ae5,Susan Garcia,1993-02-16,Female,683039,Yes,209472,<5%,Short Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
2db9fadf-8976-4c11-989f-54a2f9691f2a,Mark Rhodes,1981-01-25,Female,357392,Yes,450407,>10%,Long Term,Investing in a business venture,Retired,Aggressive,2,1,H
985afc5f-e5fc-4ff7-a15d-601d7907f199,Anna Russell,1994-03-29,Female,1068346,Yes,85953,>10%,Short Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
68e8fbc4-01c3-44d0-89f5-63cdbf8156e0,Stanley Berg,2005-08-02,Male,329147,No,363173,5-10%,Medium Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
4a29eb47-1e62-4b78-b306-47b6d410ac68,Hannah Brooks,1984-01-20,Male,1050922,Yes,296162,>10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
67cf4950-ba33-4c24-ae68-f24f5f050eb0,Mark Curtis,1984-10-12,Male,814132,Yes,496872,5-10%,Long Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
d069225b-d0bf-43df-a21c-1046f4a823a0,Bryan Brooks,2006-03-25,Male,708738,Yes,351104,<5%,Short Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
4982445f-1d27-44ab-b2e6-cb93facb43c3,Misty Herrera,1986-08-16,Male,163921,No,128140,>10%,Short Term,Saving for vacation,Employed,Aggressive,2,1,H
0db71173-e7fb-4fd3-bfd6-b5421b2f5a2c,Andrew Guerrero,1960-11-19,Male,1057019,Yes,363227,>10%,Short Term,Saving for children's education,Unemployed,Aggressive,2,1,H
3783865a-4a29-41f5-bc02-2d1fe993c8e2,Cassidy Wilkinson,2004-11-20,Female,1532203,No,109580,5-10%,Long Term,Investing in a business venture,Retired,Moderate,1,0,M
e3945d77-4870-42b8-80f7-feec36b7ee14,Kathy Simpson,1979-04-25,Female,1750227,No,167955,>10%,Long Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
fb2cf0b0-3603-4ff9-800e-48a458352f0b,Maria Lloyd,1966-05-15,Other,531487,No,247129,>10%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
648c195b-8d85-43b6-afea-4928ca61b040,Kevin Morrison,2005-05-08,Female,482356,No,314846,5-10%,Short Term,Securing a comfortable retirement,Self-Employed,Aggressive,2,1,H
5302785a-406a-4abe-9d50-5d7a720d9a26,Kayla Kelly,1987-02-12,Male,264193,No,383068,>10%,Short Term,Securing a comfortable retirement,Retired,Aggressive,2,1,H
0e74c58f-c447-4b00-bcbe-53fb78206b73,Bradley Carter,1995-06-14,Male,1688572,No,264525,5-10%,Long Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
928caf21-9155-4091-9d4a-d427715d4b0d,Pamela Rose,1961-07-02,Female,1937144,Yes,495539,5-10%,Short Term,Saving for vacation,Retired,Aggressive,2,1,H
01f56d6a-d029-4451-93be-6a070a9c66e7,Keith Hess,1974-12-20,Male,1843902,Yes,9547,<5%,Long Term,Securing a comfortable retirement,Retired,Conservative,0,2,L
1f6c4381-900d-4448-b2e2-479d04b81a85,Tammy Burns,1975-09-17,Male,1601892,No,486922,>10%,Long Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
73db5528-1d05-4d3e-9365-0534f9b1af27,Samuel Ross,1970-10-12,Other,1442847,Yes,9416,<5%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
dd0ee92e-d9cf-4af5-8dff-53296d4ba97c,Samuel Torres,1976-05-15,Female,1848256,No,431002,<5%,Short Term,Saving for children's education,Self-Employed,Moderate,1,0,M
75ebd166-6a84-4555-b494-cc00d08cee99,Roy Conner,1979-10-03,Male,860482,Yes,72686,5-10%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
fbe6e22f-3ce4-49be-ac11-8dcc6d499353,Meghan Carter,1998-11-12,Other,419062,No,231509,>10%,Long Term,Saving for children's education,Unemployed,Aggressive,2,1,H
9ac7ea71-55d8-4856-b132-87ff80d33b29,Olivia Willis,1999-04-22,Female,1364242,Yes,209872,>10%,Long Term,Saving for vacation,Retired,Aggressive,2,1,H
e9083775-c9ce-422d-975d-287f75ce336f,Jenna Carter,2003-08-19,Male,1998618,No,114353,<5%,Short Term,Saving for vacation,Retired,Aggressive,2,1,H
a1c2d80f-d82b-468e-93a1-bbef9a569c78,Mason Williams,1975-12-09,Other,187905,Yes,435277,5-10%,Long Term,Buying a house,Self-Employed,Aggressive,2,1,H
ef7a6fca-4819-4ea0-84c6-92cc3b10a477,Michele Kim,1997-01-07,Female,1048359,No,335877,<5%,Medium Term,Buying a house,Retired,Moderate,1,0,M
e6c3ae1d-42c1-4a75-b3f0-3314941a7f16,Brian Ramsey,1997-06-30,Other,1592967,Yes,467964,<5%,Medium Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
25b1c74c-a584-4cae-a537-5d486cba42d9,Victoria Barrera,1971-06-10,Male,1720886,Yes,396306,>10%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
c2069a96-12eb-474f-8a0e-c9393bc2a335,Melissa Fuller,1993-06-11,Other,668409,No,372315,5-10%,Medium Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
6bd514a2-b8b8-4d47-8eb1-0267785deaee,Dylan Brown,1978-12-10,Female,397302,Yes,141127,5-10%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
18a441ef-218f-4e64-8e83-a8f8701cc99d,Rebecca Leonard,1973-04-19,Other,83215,No,407561,>10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
37d45644-4753-460f-979f-152c97024539,Nicholas Bauer,1988-01-11,Male,1176238,Yes,14862,>10%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
e1d141b2-863a-4232-b925-20d98b7b17de,Amanda Singh,1965-12-11,Other,1707689,No,327716,>10%,Medium Term,Building an emergency fund,Employed,Moderate,1,0,M
9a76b8a7-1e10-4306-982f-f29f8827ff6f,Victoria Gomez,2000-06-24,Male,967497,Yes,333314,<5%,Long Term,Paying off college debt,Retired,Aggressive,2,1,H
b1e30da7-64e6-4852-860f-d10740fc2a9c,Mary Thompson,1980-04-03,Female,1725188,Yes,299130,5-10%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
b820e6cf-afe8-40fc-bfd0-4fc0b91e47e2,Tyler Anderson,1970-06-02,Other,1415712,Yes,465708,5-10%,Long Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
346f0916-063d-464b-839c-d797587a8d0e,Christina Williams,1964-01-29,Female,1894100,No,268368,>10%,Long Term,Buying a house,Unemployed,Aggressive,2,1,H
5f5d38c6-d99b-4141-a7cc-d1fd89aa31fa,Brandi Benson,1999-12-22,Female,1924876,Yes,483981,<5%,Medium Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
1de4bef8-223a-4943-afe4-436c1e52968f,James Hanson,1986-11-05,Other,1975694,No,293758,<5%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
4f45e52a-d16d-4777-bf7b-d596d5358fab,Kathleen Parker,1999-09-10,Other,43546,No,276401,5-10%,Short Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
3600bbae-f746-4a6a-a039-7d0b0bc2144e,Paula Zimmerman,1977-03-03,Male,1633027,Yes,61666,<5%,Long Term,Buying a house,Self-Employed,Moderate,1,0,M
a6029648-a0ec-4449-8837-c5abc45b524f,Kathleen Olson,1995-07-28,Male,935739,No,369577,5-10%,Medium Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
e342154f-92e8-42d7-b4cc-a0cccd17d8f3,Samantha Parker,1995-10-28,Female,873092,No,281541,<5%,Medium Term,Securing a comfortable retirement,Unemployed,Moderate,1,0,M
6305098d-06ac-4f1e-9341-d1e1534a7151,Jeremy Wilkins,1997-06-24,Female,1793599,Yes,172239,<5%,Long Term,Saving for children's education,Self-Employed,Moderate,1,0,M
57d20026-488f-4b56-b409-c38f8627213c,Caitlyn Foster,1997-08-23,Other,1177111,Yes,212828,<5%,Medium Term,Saving for children's education,Unemployed,Aggressive,2,1,H
e4d754eb-586b-476c-aa68-e9b24972957e,Gavin Olson,1975-06-28,Other,1950770,No,456279,>10%,Short Term,Securing a comfortable retirement,Self-Employed,Aggressive,2,1,H
8519b62e-92e9-497f-aab3-90710ffeacba,Dana Webb,1982-09-30,Other,511896,No,465826,>10%,Medium Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
8f25b1fc-30cb-43cb-bc37-eaf7c5ed84d0,Eddie Mitchell,1961-06-14,Other,204486,Yes,78693,>10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
1911875b-52ea-4cfc-895c-5e18bf8af9cf,Jessica Kelly,1995-05-05,Other,1189794,Yes,329866,<5%,Medium Term,Investing in a business venture,Retired,Aggressive,2,1,H
66e2aa1e-80de-4607-a396-220d44a651bb,Michelle Davis,1979-11-23,Other,717634,Yes,235450,5-10%,Long Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
46713a45-9ad4-41ae-a5e4-492a9bfd3b2c,Jenna Johnson,1994-10-03,Male,489065,No,112525,5-10%,Long Term,Buying a house,Retired,Moderate,1,0,M
e4e62783-01ab-456d-830c-ef980f2efc72,Adam Garrison,1992-01-11,Male,1210835,No,201078,>10%,Long Term,Saving for vacation,Retired,Aggressive,2,1,H
8bdd793a-b94c-47c4-b4fe-dfc558bc9761,Donna Herrera,1966-04-13,Female,546543,No,36592,>10%,Short Term,Building an emergency fund,Unemployed,Moderate,1,0,M
dd754d94-6880-485f-aac3-2e6bdacf2c06,Alexis Green,1968-09-16,Female,844206,Yes,104361,5-10%,Short Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
343a4b8b-619b-4e1c-a782-2228d8eb5a65,Hector Young,1969-12-08,Other,1417787,No,32093,>10%,Short Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
bdcd1b43-2788-4649-9048-acecbb784075,Jonathan Suarez,1997-02-11,Other,1652975,Yes,245505,<5%,Short Term,Buying a house,Retired,Aggressive,2,1,H
af0eae21-f3a0-47be-9d8d-2da167464fc9,Travis Lynch,1964-12-06,Other,185635,No,128767,>10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
d34108d3-3ff3-456f-ae0f-6d2244dbb501,Shelby Adams,2002-06-29,Other,1163884,No,88663,<5%,Short Term,Saving for vacation,Unemployed,Aggressive,2,1,H
e556ce39-ab38-481a-b9bb-896c2cc881fb,Megan Taylor,2004-09-16,Male,444392,Yes,313471,<5%,Medium Term,Securing a comfortable retirement,Self-Employed,Aggressive,2,1,H
ddd5fc83-e666-491f-a29e-20465e0e1edb,Zoe Tanner,1978-01-02,Female,1828290,Yes,118000,5-10%,Long Term,Paying off college debt,Self-Employed,Moderate,1,0,M
79cb2066-d2f8-48ee-afac-46658865b6bb,Crystal Alexander,2002-12-22,Other,901999,No,408600,5-10%,Long Term,Saving for children's education,Employed,Moderate,1,0,M
a7db7d7e-fc3e-42f0-a543-93433cc2b77e,Jordan Miller,1974-02-11,Male,458790,No,292497,5-10%,Medium Term,Buying a house,Unemployed,Aggressive,2,1,H
2c42c508-8db1-4194-abbb-26d1eff8af59,Vincent Coleman,1976-12-28,Male,189459,Yes,438300,>10%,Medium Term,Saving for children's education,Unemployed,Aggressive,2,1,H
0cfb4c86-de86-48cf-b451-4098b233cfec,Bradley Brown,1966-07-14,Female,971959,No,241397,<5%,Medium Term,Investing in a business venture,Unemployed,Moderate,1,0,M
194699d6-cc0c-4748-aa0f-e694432ae582,Lindsey Johnson,1985-12-04,Other,1052760,No,163913,5-10%,Long Term,Securing a comfortable retirement,Retired,Conservative,0,2,L
